source,target,weight
Adult Education,HR Business Partner,0.12460733580825449
Adult Education,HR Manager,0.11936209489984968
Adult Education,Housekeeper,0.2406176248228511
Adult Education,Housing,0.22420163462554454
Adult Education,IT Sales,0.17516577321348875
Adult Education,IT/Systems Manager,0.17487889794489778
Adult Education,Independent Financial Advisor,0.23671060374408678
Adult Education,Internal Recruiter,0.13978357918443327
Adult Education,Key Stage 1,0.3993334012609676
Adult Education,Key Stage 2,0.42002077759356404
Adult Education,Key Stage 3 & 4,0.4334648395742096
Adult Education,Kitchen Staff,0.2438944311898508
Adult Education,Learning & Development,0.23057809428938483
Adult Education,Learning Support Assistant,0.395165309092409
Adult Education,Legal Secretary,0.19111491003381656
Adult Education,Lettings Negotiator,0.18795870725567707
Adult Education,Logistics,0.25348369213379346
Adult Education,Maintenance,0.24910534457144934
Adult Education,Management Accountant,0.14787917379433352
Adult Education,Management Accountant (Part-Qual.),0.13588310094173178
Adult Education,Manufacturing,0.26666674308910926
Adult Education,Marketing Assistant,0.1469134933731432
Adult Education,Marketing Executive,0.14766024778773953
Adult Education,Marketing Manager,0.1259421489153644
Adult Education,Mechanical,0.2662777965329726
Adult Education,Mortgage Advisor,0.1879183165898948
Adult Education,Network Security,0.18152717628842702
Adult Education,Nursery,0.25805271687744263
Adult Education,Occupational Therapy,0.250256518731898
Adult Education,Office Assistant,0.14605333313788021
Adult Education,Office Manager,0.1595835351614891
Adult Education,Other,0.2807450812804959
Adult Education,Other Accountancy,0.17857262873930474
Adult Education,Other Accountancy Qualified,0.19873597579626678
Adult Education,Other Admin & Secretarial,0.19369139823767045
Adult Education,Other Banking,0.1911597573411444
Adult Education,Other Charity & Voluntary,0.2706836111284119
Adult Education,Other Construction & Property,0.23230574904206375
Adult Education,Other Customer Service,0.1472135629915047
Adult Education,Other Education,0.30355019646018916
Adult Education,Other Engineering,0.2752769718244165
Adult Education,Other Estate Agency,0.2195558721869287
Adult Education,Other Financial Services,0.2054928874627007
Adult Education,Other Health & Medicine,0.26975237619380305
Adult Education,Other Hospitality & Catering,0.17238304182456715
Adult Education,Other Human Resources,0.18091794593032365
Adult Education,Other IT & Telecoms,0.20078668984328832
Adult Education,Other Legal,0.22137551282999887
Adult Education,Other Leisure & Tourism,0.2302777531730045
Adult Education,Other Manager,0.23327289550179572
Adult Education,Other Manufacturing,0.22144314045103008
Adult Education,Other Marketing & PR,0.1891322514933766
Adult Education,Other Media & Creative,0.17106208997003475
Adult Education,Other Motoring & Automotive,0.21417768302033144
Adult Education,Other Recruitment Consultancy,0.2712822378293891
Adult Education,Other Retail,0.049800788432771706
Adult Education,Other Sales,0.17389810602251907
Adult Education,Other Social Care,0.17879932276051066
Adult Education,Other Strategy & Consultancy,0.16147536190936448
Adult Education,Other Training,0.24454009484689876
Adult Education,Other Transport & Logistics,0.23086945179643692
Adult Education,PA,0.14053069731138873
Adult Education,Paralegal,0.2376622072588423
Adult Education,Paraplanning,0.20197892422142752
Adult Education,Part-Qualified Acc.,0.1766825158323107
Adult Education,Payroll,0.08665234290463233
Adult Education,Pensions,0.19789567594913346
Adult Education,Pharmaceutical,0.14949358953404032
Adult Education,Physiotherapy,0.23071473415434243
Adult Education,Picker/Packer,0.2307991817653028
Adult Education,Practice (Non-Qual.),0.16883199039206168
Adult Education,Primary School,0.44147808406345773
Adult Education,Procurement Manager,0.13293556981470023
Adult Education,Production,0.2315576863096307
Adult Education,Production Manager,0.15863595504267936
Adult Education,Project Management,0.14781437305453163
Adult Education,Project Manager,0.16198430198911437
Adult Education,Project Support,0.14039740750070484
Adult Education,Project/Programme Manager,0.15106594401878243
Adult Education,Property Manager,0.140187255142197
Adult Education,Property Sales,0.1815105550489909
Adult Education,Purchase Ledger Clerk,0.0975292565704235
Adult Education,Qualified Social Worker,0.2622310780044907
Adult Education,Quality Assurance,0.18989653367337023
Adult Education,Quality Control,0.1903547943731516
Adult Education,Quantity Surveyor/PQS,0.2467877445506035
Adult Education,Receptionist,0.166044884888523
Adult Education,Recruitment & Resourcing,0.16559585808634805
Adult Education,Recruitment Consultant,0.19407715078665597
Adult Education,Registered Manager,0.24554670856317
Adult Education,Registered Mental Health Nurse,0.2172699491239185
Adult Education,Registered Nurse Band 5,0.2818583665147921
Adult Education,Researcher/Resourcer,0.19631448474204824
Adult Education,Sales Administrator,0.15138511330386603
Adult Education,Sales Assistant,0.13420707119078565
Adult Education,Sales Executive,0.19433325724273934
Adult Education,Sales Manager,0.1501961775942136
Adult Education,Sales Support,0.20941018128765806
Adult Education,Search - SEO & PPC,0.14742433575282668
Adult Education,Secondary School,0.4517604351315475
Adult Education,Security,0.16151185306902405
Adult Education,Semi-skilled Operator,0.23823973523323813
Adult Education,Site Management,0.22876829995803313
Adult Education,Skilled Operator,0.24325784441366682
Adult Education,Software Developer,0.1547937388655884
Adult Education,Software Engineer,0.15357288771496627
Adult Education,Solicitor/Lawyer,0.2664536681554844
Adult Education,Special Needs,0.44154730037690154
Adult Education,Store Manager,0.17508947347372442
Adult Education,Store Staff,0.18424981944459382
Adult Education,Supply Chain,0.21350143672620506
Adult Education,Supply Teacher,0.38466404532502674
Adult Education,Support Worker,0.29054698236142923
Adult Education,Systems/Support Analyst,0.17800618460208845
Adult Education,Tax Accountant,0.1320449225121843
Adult Education,Teaching Assistant,0.39992624126272286
Adult Education,Team Leader,0.17970297473282132
Adult Education,Technical Architect,0.15641114236423317
Adult Education,Telesales,0.201543057830038
Adult Education,Tester/Test Analyst,0.15627044154197395
Adult Education,Trades & Labour,0.251628556258953
Adult Education,Trainee Consultant,0.17941924062086786
Adult Education,Transport Planner,0.16503905430080515
Adult Education,Utilities,0.23370450282759847
Adult Education,Valuer/Lister,0.15426424559514668
Adult Education,Vehicle Sales,0.1759406035868059
Adult Education,Vehicle Technician,0.20275106900524467
Adult Education,Waiting & Bar Staff,0.22854721459837898
Adult Education,Warehouse Operative,0.1790863122499254
Adult Education,Web Design,0.19890306640405309
Adult Education,Web Developer,0.13822440586926918
Adult Education,Welding/Plating/Pipefitting,0.22146804703742345
Aftersales,Analyst,0.16936748647637953
Aftersales,Analyst Prog/Dev,0.15648862424939183
Aftersales,Architecture,0.20260657266884827
Aftersales,Assistant Accountant,0.14123411640744496
Aftersales,Assistant Manager,0.10774535950551543
Aftersales,Automation,0.23348418785152197
Aftersales,Automotive,0.23279418133163296
Aftersales,Body Repair & Fit,0.189702970664272
Aftersales,Bookkeeper,0.1338155624878228
Aftersales,Building Services Maintenance,0.25366534603450575
Aftersales,Building Surveying,0.22086070733367
Aftersales,Business Analyst,0.16955042804631656
Aftersales,Business Development,0.1797980266766438
Aftersales,Buyer,0.15135216749889088
Aftersales,Call Centre - Inbound,0.2228708738393477
Aftersales,Care Assistant,0.13781339540565385
Aftersales,Care Manager,0.18518396986438132
Aftersales,Carer,0.18894314013765573
Aftersales,Chef de Partie,0.19389248086349956
Aftersales,Civil,0.2172747588949527
Aftersales,Claims,0.14965261010637276
Aftersales,Cleaner,0.1912064574559016
Aftersales,Compliance,0.15025942019375269
Aftersales,Consultant,0.19271141540261313
Aftersales,Conveyancing,0.22638910539844337
Aftersales,Credit Controller,0.12823941298381591
Aftersales,Customer Service Advisor,0.25038134771278164
Aftersales,Customer Service Assistant,0.18879568140950911
Aftersales,Customer Services Manager,0.17000077632624516
Aftersales,Data Entry,0.1657757847661339
Aftersales,Database Developer,0.13171961697276163
Aftersales,Design,0.20544505547893052
Aftersales,Digital Marketing,0.14183247538790067
Aftersales,Direct Sales,0.2004229267359007
Aftersales,Driving,0.2451611085386848
Aftersales,Education Administration,0.19413775425922092
Aftersales,Electrical,0.23670652822787747
Aftersales,Electronic,0.22548250030914532
Aftersales,Estate Agent,0.12749386551145173
Aftersales,Events Management,0.11784709535235326
Aftersales,Executive Assistant,0.1305623461344421
Aftersales,Facilities Management,0.24261390426664498
Aftersales,Field,0.26482565044084444
Aftersales,Field Sales,0.2175637679920457
Aftersales,Finance Director,0.14317812367570054
Aftersales,Finance Manager,0.1419060346324925
Aftersales,Financial Accountant,0.14221207230780777
Aftersales,Financial Controller,0.13380984087919814
Aftersales,Fundraising,0.1720333149590863
Aftersales,Further Education,0.1966035074829896
Aftersales,General Healthcare Assistant,0.19463852592566597
Aftersales,General Practice,0.172838288787044
Aftersales,Graduate Training Schemes,0.19349253372851244
Aftersales,Graphic Design,0.14862044448821066
Aftersales,HR Administrator,0.13361305727336945
Aftersales,HR Advisor,0.12711203648321093
Aftersales,HR Assistant,0.11545549283646092
Aftersales,HR Business Partner,0.11051887548261628
Aftersales,HR Manager,0.11046926750073091
Aftersales,Housekeeper,0.21418082794210133
Aftersales,Housing,0.23394611857274908
Aftersales,IT Sales,0.16941678704673682
Aftersales,IT/Systems Manager,0.15571128820936134
Aftersales,Independent Financial Advisor,0.20819931232605024
Aftersales,Internal Recruiter,0.12924107093223122
Aftersales,Key Stage 1,0.1886479774995197
Aftersales,Key Stage 2,0.18808092415271485
Aftersales,Key Stage 3 & 4,0.18885016512136457
Aftersales,Kitchen Staff,0.2128718971589375
Aftersales,Learning & Development,0.1759650323371595
Aftersales,Learning Support Assistant,0.18947870684782792
Aftersales,Legal Secretary,0.18170304769270681
Aftersales,Lettings Negotiator,0.20541927695603127
Aftersales,Logistics,0.2557811323658688
Aftersales,Maintenance,0.22961658000369242
Aftersales,Management Accountant,0.13960515411497057
Aftersales,Management Accountant (Part-Qual.),0.12844326529533961
Aftersales,Manufacturing,0.22947741615223882
Aftersales,Marketing Assistant,0.1404332066680692
Aftersales,Marketing Executive,0.13929792578502806
Aftersales,Marketing Manager,0.1197029587624892
Aftersales,Mechanical,0.24495822511790769
Aftersales,Mortgage Advisor,0.1932672430434709
Aftersales,Network Security,0.1596765461077775
Aftersales,Nursery,0.1826951334088735
Aftersales,Occupational Therapy,0.2071992796524355
Aftersales,Office Assistant,0.14691585772587173
Aftersales,Office Manager,0.15478355448937015
Aftersales,Other,0.25131280316197463
Aftersales,Other Accountancy,0.17026696417555193
Aftersales,Other Accountancy Qualified,0.17752695228532298
Aftersales,Other Admin & Secretarial,0.19929137758292595
Aftersales,Other Banking,0.1709358253615754
Aftersales,Other Charity & Voluntary,0.2093000131724249
Aftersales,Other Construction & Property,0.23042383543560946
Aftersales,Other Customer Service,0.17056631352064014
Aftersales,Other Education,0.17637852329949877
Aftersales,Other Engineering,0.25028256278986444
Aftersales,Other Estate Agency,0.23262603563358583
Aftersales,Other Financial Services,0.19273416134512875
Aftersales,Other Health & Medicine,0.20591889432652394
Aftersales,Other Hospitality & Catering,0.15966941692719455
Aftersales,Other Human Resources,0.15841597349315292
Aftersales,Other IT & Telecoms,0.17992678074153667
Aftersales,Other Legal,0.2097770395262999
Aftersales,Other Leisure & Tourism,0.2421149053324139
Aftersales,Other Manager,0.20330527230124712
Aftersales,Other Manufacturing,0.20248966009886843
Aftersales,Other Marketing & PR,0.1775296292547297
Aftersales,Other Media & Creative,0.15761009998078704
Aftersales,Other Motoring & Automotive,0.23883265759140618
Aftersales,Other Recruitment Consultancy,0.22395292251491586
Aftersales,Other Retail,0.050812309518050096
Aftersales,Other Sales,0.18399657614118342
Aftersales,Other Social Care,0.15749289722532858
Aftersales,Other Strategy & Consultancy,0.14544608878059181
Aftersales,Other Training,0.19580248049090063
Aftersales,Other Transport & Logistics,0.22328758767113727
Aftersales,PA,0.1341585343506908
Aftersales,Paralegal,0.22579476303044024
Aftersales,Paraplanning,0.19963062107085397
Aftersales,Part-Qualified Acc.,0.16695957920983434
Aftersales,Payroll,0.08683056535096187
Aftersales,Pensions,0.1877754882361196
Aftersales,Pharmaceutical,0.14251901402110143
Aftersales,Physiotherapy,0.20303024000443057
Aftersales,Picker/Packer,0.20811816712922596
Aftersales,Practice (Non-Qual.),0.16145825032024314
Aftersales,Primary School,0.1926704352057779
Aftersales,Procurement Manager,0.1282979660905219
Aftersales,Production,0.20514527903306257
Aftersales,Production Manager,0.14399032180316304
Aftersales,Project Management,0.13568476355884912
Aftersales,Project Manager,0.15658531915966975
Aftersales,Project Support,0.14248954682013207
Aftersales,Project/Programme Manager,0.15046312115040736
Aftersales,Property Manager,0.16479102196798334
Aftersales,Property Sales,0.20501786376071673
Aftersales,Purchase Ledger Clerk,0.10235600716995252
Aftersales,Qualified Social Worker,0.20756493982436458
Aftersales,Quality Assurance,0.17137143031507024
Aftersales,Quality Control,0.17723429787962072
Aftersales,Quantity Surveyor/PQS,0.23350975932906826
Aftersales,Receptionist,0.16875056908750818
Aftersales,Recruitment & Resourcing,0.15416492020808753
Aftersales,Recruitment Consultant,0.17038116671272627
Aftersales,Registered Manager,0.1926377774595234
Aftersales,Registered Mental Health Nurse,0.18064062092453434
Aftersales,Registered Nurse Band 5,0.20584715652633434
Aftersales,Researcher/Resourcer,0.18306611457264507
Aftersales,Sales Administrator,0.17935234095145075
Aftersales,Sales Assistant,0.14448810890318187
Aftersales,Sales Executive,0.21399572864906957
Aftersales,Sales Manager,0.14940196842570427
Aftersales,Sales Support,0.2098285728107879
Aftersales,Search - SEO & PPC,0.1362870434406374
Aftersales,Secondary School,0.19669712503114697
Aftersales,Security,0.18305819259931755
Aftersales,Semi-skilled Operator,0.21061405970536676
Aftersales,Site Management,0.21607760225200623
Aftersales,Skilled Operator,0.21231171730499676
Aftersales,Software Developer,0.13899070996098908
Aftersales,Software Engineer,0.13794095726333544
Aftersales,Solicitor/Lawyer,0.23285932594889003
Aftersales,Special Needs,0.19008971773436176
Aftersales,Store Manager,0.16877027354538485
Aftersales,Store Staff,0.1860208905312359
Aftersales,Supply Chain,0.20216010232521753
Aftersales,Supply Teacher,0.19173740149051108
Aftersales,Support Worker,0.20176477877743476
Aftersales,Systems/Support Analyst,0.16870620461433034
Aftersales,Tax Accountant,0.12457662140845849
Aftersales,Teaching Assistant,0.1912811285734858
Aftersales,Team Leader,0.19602836964488124
Aftersales,Technical Architect,0.14425192543008203
Aftersales,Telesales,0.20765030636368445
Aftersales,Tester/Test Analyst,0.14388473327132703
Aftersales,Trades & Labour,0.22891742950108543
Aftersales,Trainee Consultant,0.15759612457454206
Aftersales,Transport Planner,0.17532199751568883
Aftersales,Utilities,0.2520796172046367
Aftersales,Valuer/Lister,0.1685929895635179
Aftersales,Vehicle Sales,0.2176901551242871
Aftersales,Vehicle Technician,0.22625997313608096
Aftersales,Waiting & Bar Staff,0.21334454185730511
Aftersales,Warehouse Operative,0.16804494324881256
Aftersales,Web Design,0.17274928431345155
Aftersales,Web Developer,0.1267792126608273
Aftersales,Welding/Plating/Pipefitting,0.19856502503359097
Analyst,Analyst Prog/Dev,0.2147842314821943
Analyst,Architecture,0.18535781458017134
Analyst,Assistant Accountant,0.2151639050920975
Analyst,Assistant Manager,0.09696327119633695
Analyst,Automation,0.21361457706567
Analyst,Automotive,0.21569649676315575
Analyst,Body Repair & Fit,0.15539986477430479
Analyst,Bookkeeper,0.16170537481350714
Analyst,Building Services Maintenance,0.20917595141331669
Analyst,Building Surveying,0.20807603066870398
Analyst,Business Analyst,0.2840563294568975
Analyst,Business Development,0.18984642672236637
Analyst,Buyer,0.178276533770091
Analyst,Call Centre - Inbound,0.16353564512816146
Analyst,Care Assistant,0.13124719475386362
Analyst,Care Manager,0.18083755364754223
Analyst,Carer,0.16999615125707132
Analyst,Chef de Partie,0.16963464088413496
Analyst,Civil,0.2189185164503448
Analyst,Claims,0.15285580946375918
Analyst,Cleaner,0.1621763144559327
Analyst,Compliance,0.18779776230383893
Analyst,Consultant,0.2478763909167513
Analyst,Conveyancing,0.20398549754267561
Analyst,Credit Controller,0.1501129504710044
Analyst,Customer Service Advisor,0.1777169652206563
Analyst,Customer Service Assistant,0.13967726955866108
Analyst,Customer Services Manager,0.1646384338826095
Analyst,Data Entry,0.19601620072240944
Analyst,Database Developer,0.17275431076692302
Analyst,Design,0.20409610334109296
Analyst,Digital Marketing,0.18363863381140605
Analyst,Direct Sales,0.16099425670252138
Analyst,Driving,0.1799401352302719
Analyst,Education Administration,0.20072643122194486
Analyst,Electrical,0.2071112139499843
Analyst,Electronic,0.21975819879008243
Analyst,Estate Agent,0.11340043660342347
Analyst,Events Management,0.12063487548058827
Analyst,Executive Assistant,0.14641847062462895
Analyst,Facilities Management,0.22597663959101041
Analyst,Field,0.1982546287588104
Analyst,Field Sales,0.20319866781199258
Analyst,Finance Director,0.24155491162330223
Analyst,Finance Manager,0.27479061670726146
Analyst,Financial Accountant,0.24107068617022956
Analyst,Financial Controller,0.2281386394859005
Analyst,Fundraising,0.19865431313740772
Analyst,Further Education,0.1898314477600309
Analyst,General Healthcare Assistant,0.17602832033541244
Analyst,General Practice,0.16041163775844844
Analyst,Graduate Training Schemes,0.2009905169019888
Analyst,Graphic Design,0.15721013889132995
Analyst,HR Administrator,0.14446211370423964
Analyst,HR Advisor,0.14069992235756867
Analyst,HR Assistant,0.12686979717619604
Analyst,HR Business Partner,0.12160184679031678
Analyst,HR Manager,0.12071351476272424
Analyst,Housekeeper,0.1812049771810147
Analyst,Housing,0.20603439328879322
Analyst,IT Sales,0.18797284822065966
Analyst,IT/Systems Manager,0.20191875763970488
Analyst,Independent Financial Advisor,0.20980410800361923
Analyst,Internal Recruiter,0.1404156540702083
Analyst,Key Stage 1,0.16663812531938535
Analyst,Key Stage 2,0.1692856698358811
Analyst,Key Stage 3 & 4,0.1730565718230368
Analyst,Kitchen Staff,0.17457495495715797
Analyst,Learning & Development,0.1800255468694181
Analyst,Learning Support Assistant,0.17441978867917196
Analyst,Legal Secretary,0.18483566646650176
Analyst,Lettings Negotiator,0.16677873785057212
Analyst,Logistics,0.24117705407036194
Analyst,Maintenance,0.19748306274895133
Analyst,Management Accountant,0.26546673579875524
Analyst,Management Accountant (Part-Qual.),0.2198483006063384
Analyst,Manufacturing,0.2200940608985603
Analyst,Marketing Assistant,0.16727523657291976
Analyst,Marketing Executive,0.16536817412526894
Analyst,Marketing Manager,0.14730944566096157
Analyst,Mechanical,0.2081038347390854
Analyst,Mortgage Advisor,0.17199726996916018
Analyst,Network Security,0.18136453564456817
Analyst,Nursery,0.16640677828314454
Analyst,Occupational Therapy,0.1784683284767173
Analyst,Office Assistant,0.1522832058346205
Analyst,Office Manager,0.17981962501419296
Analyst,Other,0.2774717382891528
Analyst,Other Accountancy,0.26149644554926843
Analyst,Other Accountancy Qualified,0.34123569386510844
Analyst,Other Admin & Secretarial,0.21520928080415488
Analyst,Other Banking,0.28257199116102344
Analyst,Other Charity & Voluntary,0.2563842592583269
Analyst,Other Construction & Property,0.22232171444987955
Analyst,Other Customer Service,0.13411582847377726
Analyst,Other Education,0.16364233919497806
Analyst,Other Engineering,0.24075622069708405
Analyst,Other Estate Agency,0.2155984531130432
Analyst,Other Financial Services,0.32743798805822
Analyst,Other Health & Medicine,0.19095842190297077
Analyst,Other Hospitality & Catering,0.14111384588240522
Analyst,Other Human Resources,0.19835275459224583
Analyst,Other IT & Telecoms,0.24342657280476307
Analyst,Other Legal,0.23056732077197947
Analyst,Other Leisure & Tourism,0.21051953730633474
Analyst,Other Manager,0.23187745043832206
Analyst,Other Manufacturing,0.18977566627817039
Analyst,Other Marketing & PR,0.23114211789956043
Analyst,Other Media & Creative,0.21120705986345997
Analyst,Other Motoring & Automotive,0.18601343463140266
Analyst,Other Recruitment Consultancy,0.2186207371219817
Analyst,Other Retail,0.047745170878442086
Analyst,Other Sales,0.15547781617205306
Analyst,Other Social Care,0.15115999584419293
Analyst,Other Strategy & Consultancy,0.22532879877063677
Analyst,Other Training,0.1788237948301665
Analyst,Other Transport & Logistics,0.20578556151598418
Analyst,PA,0.14684540817820332
Analyst,Paralegal,0.22454183435667116
Analyst,Paraplanning,0.2245402184161106
Analyst,Part-Qualified Acc.,0.282744760054358
Analyst,Payroll,0.09100338527918643
Analyst,Pensions,0.20894679042974218
Analyst,Pharmaceutical,0.1335382546128057
Analyst,Physiotherapy,0.17711484630402874
Analyst,Picker/Packer,0.17883670638726273
Analyst,Practice (Non-Qual.),0.19007555924165814
Analyst,Primary School,0.17466264201669407
Analyst,Procurement Manager,0.14833882842777016
Analyst,Production,0.19034350571352104
Analyst,Production Manager,0.15801649276484853
Analyst,Project Management,0.19526683455058236
Analyst,Project Manager,0.1841566234657037
Analyst,Project Support,0.17935357790802853
Analyst,Project/Programme Manager,0.16872661033560193
Analyst,Property Manager,0.14728083535574113
Analyst,Property Sales,0.1638205596453567
Analyst,Purchase Ledger Clerk,0.11213163151694344
Analyst,Qualified Social Worker,0.19249236488870422
Analyst,Quality Assurance,0.19194372745073646
Analyst,Quality Control,0.19641337052074356
Analyst,Quantity Surveyor/PQS,0.23618932435671716
Analyst,Receptionist,0.15170887497417518
Analyst,Recruitment & Resourcing,0.16901671130273888
Analyst,Recruitment Consultant,0.16945926947969542
Analyst,Registered Manager,0.1808576231642734
Analyst,Registered Mental Health Nurse,0.16390278584279558
Analyst,Registered Nurse Band 5,0.18863844827129453
Analyst,Researcher/Resourcer,0.19492080853364752
Analyst,Sales Administrator,0.17592175791402828
Analyst,Sales Assistant,0.11923375156381653
Analyst,Sales Executive,0.18600469520382754
Analyst,Sales Manager,0.15535892035654647
Analyst,Sales Support,0.23924072616873626
Analyst,Search - SEO & PPC,0.16668760331189109
Analyst,Secondary School,0.17796066144565947
Analyst,Security,0.14954721520451647
Analyst,Semi-skilled Operator,0.18567232397497146
Analyst,Site Management,0.2042483039823805
Analyst,Skilled Operator,0.19083137229170533
Analyst,Software Developer,0.1497819231811805
Analyst,Software Engineer,0.15074005588874845
Analyst,Solicitor/Lawyer,0.20364975834710952
Analyst,Special Needs,0.1757188485175423
Analyst,Store Manager,0.15617812629320943
Analyst,Store Staff,0.14906921911023605
Analyst,Supply Chain,0.2688540371319003
Analyst,Supply Teacher,0.17369425080703185
Analyst,Support Worker,0.18571796436113144
Analyst,Systems/Support Analyst,0.2052594832699759
Analyst,Tax Accountant,0.14152090134586162
Analyst,Teaching Assistant,0.17466829836192133
Analyst,Team Leader,0.16485476192140264
Analyst,Technical Architect,0.1667254552654647
Analyst,Telesales,0.18369813409214766
Analyst,Tester/Test Analyst,0.1571790802492439
Analyst,Trades & Labour,0.18743923574491914
Analyst,Trainee Consultant,0.1556045480820715
Analyst,Transport Planner,0.16977494638984145
Analyst,Utilities,0.22958249084041976
Analyst,Valuer/Lister,0.14346660657753654
Analyst,Vehicle Sales,0.15385427789898373
Analyst,Vehicle Technician,0.166130386116038
Analyst,Waiting & Bar Staff,0.1686685622368671
Analyst,Warehouse Operative,0.14886234896852285
Analyst,Web Design,0.18778514017057119
Analyst,Web Developer,0.13380045682498526
Analyst,Welding/Plating/Pipefitting,0.1745062289594491
Analyst Prog/Dev,Architecture,0.1743907104196796
Analyst Prog/Dev,Assistant Accountant,0.13691561079380588
Analyst Prog/Dev,Assistant Manager,0.09085894906865756
Analyst Prog/Dev,Automation,0.20094986365220022
Analyst Prog/Dev,Automotive,0.1982910694750614
Analyst Prog/Dev,Body Repair & Fit,0.15458341802366662
Analyst Prog/Dev,Bookkeeper,0.1273489196250989
Analyst Prog/Dev,Building Services Maintenance,0.19698363471450495
Analyst Prog/Dev,Building Surveying,0.182363397936649
Analyst Prog/Dev,Business Analyst,0.24006196885367362
Analyst Prog/Dev,Business Development,0.14925376093473863
Analyst Prog/Dev,Buyer,0.14128030951531806
Analyst Prog/Dev,Call Centre - Inbound,0.14679497951764445
Analyst Prog/Dev,Care Assistant,0.12506679419967057
Analyst Prog/Dev,Care Manager,0.15695952947296932
Analyst Prog/Dev,Carer,0.16829529194130965
Analyst Prog/Dev,Chef de Partie,0.16968507292519017
Analyst Prog/Dev,Civil,0.1878495556077802
Analyst Prog/Dev,Claims,0.13640533190562598
Analyst Prog/Dev,Cleaner,0.1630916968795409
Analyst Prog/Dev,Compliance,0.1456196961204324
Analyst Prog/Dev,Consultant,0.31092795258302125
Analyst Prog/Dev,Conveyancing,0.18358897058394055
Analyst Prog/Dev,Credit Controller,0.11620757454888087
Analyst Prog/Dev,Customer Service Advisor,0.15915878284544427
Analyst Prog/Dev,Customer Service Assistant,0.13315183406938885
Analyst Prog/Dev,Customer Services Manager,0.13299631515059226
Analyst Prog/Dev,Data Entry,0.17294551452472068
Analyst Prog/Dev,Database Developer,0.3319857784314026
Analyst Prog/Dev,Design,0.19838407143963419
Analyst Prog/Dev,Digital Marketing,0.15610861122756386
Analyst Prog/Dev,Direct Sales,0.1471250807461787
Analyst Prog/Dev,Driving,0.1819990009941746
Analyst Prog/Dev,Education Administration,0.16913269481650084
Analyst Prog/Dev,Electrical,0.20461453409932956
Analyst Prog/Dev,Electronic,0.22397661046867492
Analyst Prog/Dev,Estate Agent,0.10383224718045073
Analyst Prog/Dev,Events Management,0.10308991334922009
Analyst Prog/Dev,Executive Assistant,0.12094924290554732
Analyst Prog/Dev,Facilities Management,0.18592424322779966
Analyst Prog/Dev,Field,0.1956545800954261
Analyst Prog/Dev,Field Sales,0.1678502642805858
Analyst Prog/Dev,Finance Director,0.13989532910957167
Analyst Prog/Dev,Finance Manager,0.1399655743823951
Analyst Prog/Dev,Financial Accountant,0.14139867350633603
Analyst Prog/Dev,Financial Controller,0.13231515655295292
Analyst Prog/Dev,Fundraising,0.1597020129411221
Analyst Prog/Dev,Further Education,0.17595811469341763
Analyst Prog/Dev,General Healthcare Assistant,0.17452864527041387
Analyst Prog/Dev,General Practice,0.15814962916926026
Analyst Prog/Dev,Graduate Training Schemes,0.17071582582259573
Analyst Prog/Dev,Graphic Design,0.1464815781715066
Analyst Prog/Dev,HR Administrator,0.12829003779495124
Analyst Prog/Dev,HR Advisor,0.12456753367396906
Analyst Prog/Dev,HR Assistant,0.11321095181150612
Analyst Prog/Dev,HR Business Partner,0.10875361440837719
Analyst Prog/Dev,HR Manager,0.10763211238549403
Analyst Prog/Dev,Housekeeper,0.1762716817075451
Analyst Prog/Dev,Housing,0.17562919325205475
Analyst Prog/Dev,IT Sales,0.1511178396938251
Analyst Prog/Dev,IT/Systems Manager,0.1958695317102334
Analyst Prog/Dev,Independent Financial Advisor,0.18238453114179887
Analyst Prog/Dev,Internal Recruiter,0.1247495898655285
Analyst Prog/Dev,Key Stage 1,0.16379800790690177
Analyst Prog/Dev,Key Stage 2,0.16735598770673657
Analyst Prog/Dev,Key Stage 3 & 4,0.1696274733715688
Analyst Prog/Dev,Kitchen Staff,0.17506742036797635
Analyst Prog/Dev,Learning & Development,0.16094215404758783
Analyst Prog/Dev,Learning Support Assistant,0.16913905434109763
Analyst Prog/Dev,Legal Secretary,0.16102967862140893
Analyst Prog/Dev,Lettings Negotiator,0.14872740985412514
Analyst Prog/Dev,Logistics,0.20170508953090682
Analyst Prog/Dev,Maintenance,0.19062405504812807
Analyst Prog/Dev,Management Accountant,0.140189129640708
Analyst Prog/Dev,Management Accountant (Part-Qual.),0.12719508460569598
Analyst Prog/Dev,Manufacturing,0.20703195148332132
Analyst Prog/Dev,Marketing Assistant,0.14260333698795072
Analyst Prog/Dev,Marketing Executive,0.13810667600277626
Analyst Prog/Dev,Marketing Manager,0.12068538482114646
Analyst Prog/Dev,Mechanical,0.20257513593257034
Analyst Prog/Dev,Mortgage Advisor,0.15026066301594937
Analyst Prog/Dev,Network Security,0.18501295618923402
Analyst Prog/Dev,Nursery,0.1593874800100512
Analyst Prog/Dev,Occupational Therapy,0.1777687802691135
Analyst Prog/Dev,Office Assistant,0.13207014431016803
Analyst Prog/Dev,Office Manager,0.14358570156186284
Analyst Prog/Dev,Other,0.2127644096047587
Analyst Prog/Dev,Other Accountancy,0.1580627884728007
Analyst Prog/Dev,Other Accountancy Qualified,0.17672402120721603
Analyst Prog/Dev,Other Admin & Secretarial,0.16710531484854307
Analyst Prog/Dev,Other Banking,0.17926608264917046
